0000000	Kucinich: Reclaiming the money power
0000320	Former CIA director on "worst-case scenario" in Syrian civil war
0000321	John Fox preferred Denver Broncos going for overtime
0000322	President Obama to RG3: Protect yourself on field
0000323	NFL isn't planning to ask Browns' Jimmy Haslam to step down
0000324	Richie Incognito, Jonathan Martin reps to meet?
0000325	Did climate change effect hurricanes Irma and Harvey?
0000326	Donald Trump sexual misconduct allegations
0000327	7 Tone-Deaf Things Trump Said While Visiting Puerto Rico
0000328	Muslim, Sikh supporters for President Donald Trump rally in Annapolis
0000329	The Daily Show' imagines what a Donald Trump vs. Joe Biden fight would look like
0000330	Lena Dunham wore a NSFW anti-Donald Trump costume for Halloween
0000331	I'm talking about the timing': Joe Scarborough suggests assault allegations against Trump were coordinated
0000332	This video of waves crashing directly into a house shows the danger and power of Hurricane Matthew's flooding
0000333	The Garbage Case for Roy Moore
0000334	Trump: Comey ‘lied and leaked’ and protected Clinton
0000335	Certified fraud expert reveals the subtle hints that someone is lying to you
0000336	Pamela Engel
0000337	Maxwell Tani
0000338	NY cop killer is a known Hillary supporter
0000339	Chance the Rapper to Perform at Obama Foundation Summit
0000340	drug free manatee citres reasons to reject medical marijuana amendment on Florida's ballot | Bradenton Herald
0000341	1st Amendment
0000342	Trump: The pathological liar
0000343	Donald Trump Cannot Be President of the United States
0000344	Freddie Gray fallout in Baltimore
0000345	Shocking moment naked man 'high on drugs' goes on rampage in Chicago neighborhood after cutting off his own penis
0000346	Trump: Clinton has "no idea" if Russia behind email hack -- So who's right?
0000347	Pulse families' lawsuit against Twitter, Facebook and Google dismissed
0000348	NFL will not discipline Rams for pregame gesture
0000349	She claimed to support same-sex marriage
0000350	Donald Trump's campaign rejects endorsement of Ku Klux Klan
0000351	Donald Trump hits Justice Department, Huma Abedin after FBI email developments
0000352	COMMENTARY: Donald Trump, candidate of change
0000353	GoDaddy bans neo-Nazi site Daily Stormer for ‘violating’ terms of service
0000354	Closing arguments heard in Rolling Stone defamation trial
0000355	The Next Appeasement?
0000356	Racial Profiling in Preschool
0000357	Donald Trump, the Worst of America
0000358	Comey, Clinton and This Steaming Mess
0000359	The G.O.P.’s Radical Supreme Court Talk
0000360	What the Wells Fargo Crackdown Signals to Corporate America
0000361	Only 9% of America Chose Trump and Clinton as the Nominees
0000362	Fact Checks of the Second Presidential Debate
0000363	Fact Checks of the Third Presidential Debate
0000364	Fact Checks of the 2016 Election
0000365	What the Nobel Peace Prize Prizes
0000366	Clinton campaign does damage control after email hack
0000367	A Look Back: Barack Obama addresses delegates at the 2004 DNC
0000368	Substitute teacher calls police on Muslim boy with Down syndrome, 6, claiming he's a TERRORIST who keeps saying 'Allah' and 'Boom' - even though his father insists he can't speak
0000369	NY Times Reporter Admits Trump More Open to Press Than Obama
0000370	Obama Commutes Sentence Of Chelsea Manning
0000371	Former CIA agent wants to buy Twitter to kick Donald Trump off
0000372	Republican headquarters in North Carolina firebombed
0000373	Betar letter: Washington Post
0000374	Elliott letter: Vote Democrats
0000375	Diddy Makes Urgent Plea To Public After Trump’s Ignorant NFL Protest Speech
0000376	Are All Men Supposed To Be Financially Buoyant? Lady Warns Women Who Broke-Shame Men
0000377	Video: Iraq Forces meet ‘fierce’ Resistance in SW Mosul
0000378	ESTA warning: Brits to undergo ‘extreme vetting’ in the US following Trump election
0000379	Opinion Line (Oct. 12)
0000380	Can North Korea Strike U.S. With a Missile Dropkick?
0000381	Audit: $84M in taxpayer funds improperly used for Delta tunnels
0000382	Police: Mom leaves 4 young kids home alone, goes on European vacation
0000383	10 arrested as clashes break out during Berkeley protests
0000384	At least 10 arrested as clashes break out during Berkeley protests
0000385	Why California is closer to becoming a sanctuary state
0000386	If you get a call from a woman screaming for help, hang up, FBI says
0000387	Ahead of NFL games, Trump again calls on players to stand during anthem
0000388	California becomes sanctuary state
0000389	Rep. Grijalva arrested in front of Trump Tower
0000390	Michael Wolff on Billy Bush and How the Media Wrung Trump Dry Before Toppling Him
0000391	Twin assaults on Iran's parliament and shrine rock Tehran
0000392	Watch The Resistance with Keith Olbermann
0000393	Scott Walker Tweeted a Really Great Point About Hillary Clinton and Obama
0000394	WikiLeaks: Podesta lamented that a Muslim, not a white man, named as killer in 2015 massacre
0000395	Clinton staffer on Black Lives Matter founder: 'Yuck'
0000396	ICE arrests 97 suspected illegal immigrants at Tennessee meat processing plant
0000397	Hannity: How far will the deep state go to damage Trump?
0000398	New video shows struggle in Huntington Beacch officer-involved shooting
0000399	John Ashcroft: This is Not The Justice Department That I Knew
0000400	Why FBI's James Comey 'Reopened' Clinton Email Probe Days Before the Election
0000401	Fmr. FBI Asst. Director: Comey's Professional, Ethical Experience is at Risk
0000402	Erdogan: Turki akan buka kedutaan di Baitulmaqdis Timur
0000403	White House says President Trump will donate $1 million to Harvey relief
0000404	The Sweet Reason Why Barack Obama Doesn't Wear His Wedding Ring
0000405	Michelle Obama Expressed the Horror We're All Feeling About Donald Trump's Treatment of Women
0000406	Newt Gingrich Lost His Mind During an Argument With Megyn Kelly
0000407	More From Tom Toles
0000408	Gun control would make Americans slaves
0000409	Open a Criminal Investigation of Barack Hussein Obama
0000410	GQ Daily | 《口袋妖怪》的真人版电影，讲的是侦探皮卡丘的故事
0000411	If You Vote For Trump, Then Screw You
0000412	Even Jerry Springer Thinks This Election Is Too Much
0000413	The 2016 Election Will Never End
0000414	Donald Trump Doesn't Believe in the Constitution
0000415	It's possible' Bernie Sanders says he could have beaten Donald Trump
0000416	Armed serial robber shot by police after Puyallup chase
0000417	Cashier Notices Panicky Woman Is Making A Strange Purchase, Then Realizes She’s Being Scammed
0000418	The Weather Channel Just Made Urgent Warning To Anyone In The Path Of Hurricane Matthew
0000419	Martial Artist Dad Hears Piercing Scream, Then He Sees Woman Being Attacked And Rushes To Her
0000420	Donald Trump urged by Margaret Thatcher aide to ‘show humility’
0000421	UK urged to follow Donald Trump's vow to DEPORT illegal immigrants
0000422	President Trump’s first 100 days: What will Donald Trump do now?
0000423	Police issue suspicious device warning to people living in Dungiven
0000424	What is Article 50? Government LOSES Supreme Court battle over triggering Article 50
0000425	Correction - 25 November 2015
0000426	The Prime Minister should not wait to trigger Article 50, writes Stephen Pollard
0000427	We face political crisis ENTIRELY of the Remainers' making, says Stephen Pollard
0000428	Victory for Trump would create a SAFER, MORE PROSPEROUS world, writes James Delingpole
0000429	EU is much more dangerous than Donald Trump, says Leo McKinstry
0000430	Punished for not showing enough respect to Islam says Leo McKinstry
0000431	Jennifer Lawrence pens inspiring letter on Donald Trump victory: 'Let it enrage you'
0000432	The Great Divider
0000433	Why is Hollywood such a sleazy place?
0000434	COPS PUSH BIBI INDICTMENTS
0000435	Barack Obama May Have Just Taken A Swing At President Trump Where He'll Really Feel It
0000436	Dad Buys Used Desk For $150 On Craigslist, Then He Finds A Hidden Bag Filled With Money Inside
0000437	German police unveil new anti-terrorist gear in the wake of deadly Islamist attacks
0000438	The Truth Story Behind The Clintons Relationship: Revealed
0000439	WATCH: Mike Huckabee ‘Can’t Recall’ If Donald Trump Has Admitted To Sexually Assaulting Women
0000440	Trump and Clinton Halloween masks sell fast
0000441	Clinton to spend election night under a glass ceiling
0000442	The Hillary Clinton emails: What we know, and what we don't
0000443	President Obama endorses in local state legislative races
0000444	King Co. executive to white supremacists: ‘We stand united against hateful rhetoric'
0000445	New body cam video shows Las Vegas police encounter with Michael Bennett
0000446	Real Time Updates: "Freedom Rally" met by "Solidarity Against Hate" counter-protest in Seattle
0000447	Corey Feldman's 1993 tapes about sexual abuse have been found
0000448	Neo-Nazi website Daily Stormer booted by GoDaddy, possibly hacked
0000449	Police hunt for migrants on the run in Spain after dinghy found abandoned on beach
0000450	Will truth over alien UFOs stay buried now Hillary Clinton failed to make the White House?
0000451	Could Hurricane Matthew loop around and hit Florida for a SECOND time?
0000452	Will Hurricane Matthew hit the US? Latest forecast for Carolinas, Georgia, Virginia, more
0000453	EMT who performed rescues during Harvey among those who could be deported
0000454	Terry Crews Shares Story Of How He Was Sexually Assaulted By Hollywood Executive
0000455	Do Not Resist (NR)
0000456	Trump Condoms, Anyone? The Outrageous Swag of the Republican Convention
0000457	Stephen Paddock: What We Know About The Las Vegas Shooter
0000458	Midland Daily News Obituaries Past 30 days: All of Midland Daily News Obituaries from Past 30 days
0000459	Delighted' MEXICAN woman can't wait for Donald Trump's 'great wall' to be built
0000460	Let's Talk About the Constitution – After Trump's Win, We're Going to Need It
0000461	Watch Jimmy Kimmel Help Voters Process Donald Trump's Victory
0000462	President Trump shows his true colors | The Sacramento Bee
0000463	What Do Background Checks Do To Crime Rates? Not What Some Think
0000464	Anti-Gun Crusader Admits What We Already Knew
0000465	A beginner’s guide to the AfD
0000466	Donald Trump discovers his inner neocon
0000467	Judge Tosses Out Injured Cop’s Case Against DeRay McKesson And Black Lives Matter
0000468	Pay Attention! FBI Says “Black Identity Extremists” Pose Growing Threat To Cops
0000469	Breaking! Poland’s President just went after CNN. They are Done!
0000470	R. Kelly Scandal: Alleged “Hostage” Speaks After Family Hold Press Conference
0000471	Sick of Congress Trying to Undermine the 2nd Amendment? Sign the Petition!
0000472	Meet The LEFTS’ WORST NIGHTMARE! Democrats Don’t Want Minorities Watching Her Videos!
0000473	Trump Again Has The Lowest Approval Rating In Modern Times
0000474	Statue of the Unknown Soldier Possibly Pushed Down in Park in Longview
0000475	Identity in a Fog: Gender Identity After Sexual Abuse
0000476	How Trump Accidentally Made Obama Great Again
0000477	Black Like He And I: The Man-Not And The Fight To Humanize Black Men And Boys
0000478	An idea: Get a supermodel to tweet some climate policy at Trump.
0000479	Barack & Michelle Obama ‘Disgusted’ By Harvey Weinstein Sexual Harassment Scandal
0000480	Corey Taylor - America 51 review
0000481	Megadeth’s Dave Mustaine condemns Charlottesville violence
0000482	Trump Announces Ban on Transgender People Serving in the Military
0000483	This Police Department Found Out Employees Were Radical Racists After Someone Aired Them Out On Facebook
0000484	Here’s What Happened When a Drunk Driver Pulled a Gun on a Police Officer
0000485	John Legend Says Harvey Weinstein Shouldn’t Work In Hollywood
0000486	US aircraft are picking off ISIS militants in stranded desert convoy 'one by one'
0000487	Check your tickets! Winning Powerball numbers are in
0000488	Amal, George Clooney donate $1 million to anti-hate group after Charlottesville violence
0000489	Report: Bernie and Jane Sanders hire lawyers amid FBI probe
0000490	Palm Beach, Broward Counties added to FEMA Individual Assistance
0000491	Comey Lawyer: No memos given to me were marked classified
0000492	Internet Companies Are Teaming Up To Block White Nationalists
0000493	Fundraiser for counterprotester killed at Charlottesville rally nets $225,000
0000494	Lawmakers call for firing of Trump administration officials who support white supremacy
0000495	Tony Dungy donates to help remove Confederate statue in Tampa Bay area
0000496	WATCH: Jimmy Fallon passes on monologue to reflect on Charlottesville protests
0000497	Beyond horrific': Deadliest mass shooting in modern US history
0000498	Detroit doctor charged for female genital mutilation to be released on $4.5M bond
0000499	Two dead after shooting on White Horse Road, sheriff says
0000500	Tomi Lahren Says It's Wrong To Believe Every Sex Assault Claim
0000501	Truck Ad Featuring Ivanka Trump Bashing Roy Moore Trolls Dad's Rally
0000502	Trump Thinks Bernie Sanders Will Run Against Him ‘In A Wheelchair’ In 2020
0000503	Thurrock Muslims gather to pray for victims of Manchester terror attack
0000504	CHICAGO: 117 KILLED, 572 SHOT In 71 Days…Obama Terrorist Friend, Bill Ayers, Bernie Sanders, Black Lives Matter Make Violence Against FREE SPEECH Top Priority… Soros Group Openly Threatens Americans
0000505	Difference between revisions of "Journalism and analysis about voters in the Obama-Obama-Trump Pivot Counties"
0000506	4 fictional countries America should invade
0000507	Trump Can’t Get Congress To Repeal Obamacare, So He’s Making Changes That Will Penalize Low-Income Americans Instead
0000508	The Las Vegas Shooting and the Attack of the Carrion Crows
0000509	A guide to the confusing world of sponsored Facebook posts, which make it hard to distinguish between ads and journalism
0000510	How Bruce Rauner is trying to cripple the Democratic Party
0000511	What is a 'dotard'?
0000512	North Korea launched a ballistic missile in the wake of economic sanctions
0000513	Donald Trump said the USS Gerald Ford will make America's enemies 'shake with fear'
0000514	Trump called his attorney general, Jeff Sessions, 'beleaguered' on Twitter
0000515	92% of US Muslims are proud to be American, though most see 'a lot' of discrimination
0000516	Jeff Sessions announced new conditions for sanctuary cities to receive federal funds
0000517	John McCain's 'no' on health care sent shock waves throughout the Senate
0000518	Facebook users got angry after they mistook empty bus seats for women in burqas
0000519	Firefighters extinguished the blaze that hit Dubai's Torch Tower
0000520	Venezuela's constitutional assembly ousted its chief prosecutor
0000521	The Daily Stormer switched to Google after GoDaddy gave it '24 hours to move the domain'
0000522	North Carolina authorities arrested the protester they say helped topple a Confederate statue
0000523	An FBI agent was injured when a flash grenade exploded in Manhattan
0000524	Three House Democrats introduced a resolution to censure Trump over Charlottesville
0000525	Homeland Security is in contact with European allies regarding terror attack in Barcelona
0000526	Secret Service: Package cleared near White House
0000527	Texas coastal residents urged to leave as Harvey wind speeds rise to 125 mph
0000528	Radical Islamic Ideology – A Plague Against Humanity
0000529	New documents reveal FBI's Clinton cover-up
0000530	Iran, Operating From Syria, Will Destroy Europe and North America
0000531	Donald Trump: Knife crime turns London hospital into ‘war zone’
0000532	CNN Commentator: Trump Thinks 'He Is a Slave Master of Black People'
0000533	WATCH: This Man Tells The Truth! Exposes politicians creating opportunities for violence
0000534	Sons of American Legion present new American flag to Globe Library
0000535	Gay Activists: Be Tolerant. Or We Will Destroy You!
0000536	Roger Goodell: NFL wants all players to stand for anthem, won't make them
0000537	Trump Insists He Never Fired Ex-FBI Director Comey Because of Russia
0000538	On The Morning After A Huge Result, The Daily Record Manufactures An Anti-Celtic Story.
0000539	WATCH: Students trash Trump (not knowing Obama did the same thing!)
0000540	T-Boz Seeks Justice After Cops Shoot Mentally Challenged Cousin 18 Times… #BlackLivesMatter
0000541	Bernice Burgos Addresses T.I. ‘Relationship,’ Plastic Surgery & More on The Breakfast Club… (FULL VIDEO)
0000542	Days of Our Lives Spoilers
0000543	Scientific Evidence That Left-Handed People Are Exceptional
0000544	Much Ado about Pickles
0000545	Chappaqua's Hillary Clinton Will Speak At Business Council Annual Dinner
0000546	Notre Dame Students Walk Out During Mike Pence's Commencement Speech
0000547	Guess What? Latinos Are Often Guilty Of Perpetuating White Supremacy And We Don’t Even Notice It
0000548	[Graphic 18+] Scores of dead ISIS terrorists litter streets of Al-Mayadeen – video
0000549	Jason Aldean, Jake Owen, more celebs react to the 'beyond horrific' shooting in Las Vegas
0000550	The Queen sends a message of condolence to Donald Trump following Las Vegas shootings
0000551	U.S. tip-off helped Russia thwart 'major' terrorist plot: White House
0000552	A Michigan woman who chose her baby over chemotherapy has died
0000553	Oakland A's catcher Bruce Maxwell first MLB player to kneel during national anthem
0000554	The Trump White House in review: Week 50
0000555	23 Funniest Examples of That Multiple Choice Man/Woman Meme Taking Over Twitter
0000556	Twitter Is Changing Its Character Limit to 280 Characters - Here Are 26 Jokes About It
0000557	Is the Accused Charlottesville Killer an Anti-Trump Leftist Supported by Clinton, Soros?
0000558	Did 'Antifa' Stab a Vermont Man for Not Condemning a Nazi?
0000559	Did a Texas Mosque Refuse to Help Hurricane Harvey Survivors?
0000560	Did Colin Kaepernick Say He Would Stand for the National Anthem If Signed by an NFL Team?
0000561	Robert F. Kennedy Jr. Said That “Trump Could Be the Greatest President in History”?
0000562	Is Trump Spending More Taxpayer Dollars on Personal Travel than Obama Did?
0000563	Barack Obama Laughs With George Soros?
0000564	Police Arrest Mandalay Security Guard Jesus Compos As Second Shooter in Las Vegas Massacre?
0000565	Racist Protesters Protected by Black Policeman?
0000566	Donald Trump Signs Executive Order Cancelling Saturday Night Live?
0000567	Did a 'Muslim Migrant' Beat Up a Dutch Boy on Crutches?
0000568	Was the Security Guard at Mandalay Bay an 'Accomplice' to the Las Vegas Mass Shooter?
0000569	Are you ready to live in a lawless nation under Donald Trump?
0000570	Cowboys back to business as usual with anthem, per Dez Bryant
0000571	More than 50 animals found tethered to trees in Florida county as Irma approaches
0000572	Hurricane Irma: Blood donations needed to help victims in Florida
0000573	Hurricane Irma: Polk County Sheriff Grady Judd threatens to arrest fugitives at shelters
0000574	Police Force Actually Used That 'Man Looking at Woman' Meme to Encourage Safe Driving
0000575	Facebook sets up crisis response page after Las Vegas shooting
0000576	Sixteenth consecutive month of record global warmth
0000577	Philippines storm: 'never experienced a flood like it'
0000578	Horrified by Trump? Just think where we’d be with Hillary | The Tribune
0000579	FBI’s new Clinton investigation could upend presidential race
0000580	If you get a call from a woman screaming for help, hang up, FBI says
0000581	Woman charged with running illegal slot machines in Bradenton | Bradenton Herald
0000582	Amendment 1 constitutionally guarantees your Florida solar rights
0000583	Philly cheesesteak joint started by Italian immigrants removes iconic ‘This is America – Speak English’ sign
0000584	Google search terms ‘Trump women’ vs. ‘Wikileaks’ show which one America REALLY cares about
0000585	Biden does it in front of us! ‘Outraged’ Dems won’t talk about creepy Joe’s inappropriate touching
0000586	Lawmaker introduces legislation to castrate certain sex offenders
0000587	Why this Trump row is different
0000588	California dreaming... of secession
0000589	Kareem Abdul-Jabbar: Colin Kaepernick Is A Hero Muhammad Ali Would Be Proud Of
0000590	Hillary's campaign and Bill's women
0000591	Imagine if the Austin bomber was a Mexican or Muslim' Twitter users point out double standards after terror attacks
0000592	GOP DOUBLE-CROSSING TRAITORS
0000593	Hillary Protests Too Much
0000594	I Have a Dream
0000595	Trump Destroyed Bill And Hillary Clinton With One Tweet
0000596	Judge Responds To Man's Request For Sharia Law
0000597	SMS free to your friends and family in Europe.
0000598	Trump calls for prosecution of Democrats after reports of impending indictments in Russia probe: 'DO SOMETHING'
0000599	Trump accuses former Clinton aide of failing to follow security protocols
0000600	Trump to undo Obama order, allow local police to have additional military-like items
0000601	Kids tell Jimmy Kimmel how they feel about President-elect Trump
0000602	ISIS sex slave describes horrifying scenes: 'Forced to do things that were disgusting'
0000603	Americans Were Asked To Find N. Korea On A Map, And What Resulted Is Painful To Watch
0000604	Julian Assange: This Is The REAL Reason Bernie Sanders Dropped Out Of The Race
0000605	Sheriff Who Trump Pardoned Protected Pedophiles By Refusing To Investigate Hundreds Of Child Sex Crimes
0000606	DNC Breaks the Law to Promote Illegal Immigration
0000607	Terry Crews: 'Men Need to Hold Other Men Accountable'
0000608	Barack Obama Is Gone, Now Restoring What It Means To Be An American.
0000609	GOP congressional candidate uses Twitter to coordinate attacks on 'Jewish media,' vowing to 'decimate them all'
0000610	The Justice Department is reportedly looking into Hillary Clinton's emails again
0000611	Republicans' hilariously pathetic attempt to manufacture another Hillary Clinton scandal
0000612	People
0000613	Donald Trump and Hillary Clinton Don’t Shake Hands to Kick Off Second Presidential Debate: Watch
0000614	Celebrities’ Political Affiliations
0000615	Six-Year-Old Is Punished By School For Kneeling During The Pledge Of Allegiance
0000616	Book: Obama plot to 'destroy Trump' over Russia hatched at Christmas
0000617	DACA hurts American millennials the most
0000618	How liberal Democrats use lies to get what they want
0000619	Steve Bannon hires lawyer ahead of House Intelligence Committee interview
0000620	Las Vegas Shooting, Mandalay Bay Guard Reveals Violent Moment of Engagement to Ellen
0000621	Off-duty Phoenix officer leaves gun at Hamilton High School
0000622	Did FEMA Deny Aid to Harvey Victims Unless They Received Vaccinations?
0000623	SHAMELESS Liberal Media Exploits Harvey Devastation to Shill for DACA
0000624	Trump says NFL owners should fire players who kneel for national anthem
0000625	Navajo Code Talkers Day: A day dedicated to heroes of World War II
0000626	Video: 12-year-old calls out Las Vegas cop for parking on sidewalk
0000627	Police: Knightdale man stabbed in head, neck during domestic dispute
0000628	[VIDEO] Bernie Supporters [Allegedly] Get Violent After Hillary Machine ‘Rigs’ Nevada
0000629	KFC Sent This Awesome Painting To The Guy Who Uncovered Their Twitter Secret
0000630	Trump Voters Are Angry? Well, Here’s What’s Really Worthy of Anger
0000631	Trump Must Now Be Compelled to Withdraw
0000632	This Election is Too Important to Dare Not Vote for Hillary Clinton
0000633	Hillary was Wrong. All of Trump's Supporters Are "Deplorable"
0000634	12 Michelle Obama Quotes That Will Make You Say "I'm With Her"
0000635	Coward With Terminal Brain Cancer Jumps Out Of Government-Funded Death Bed To Kill Other Sick People
0000636	Don Trump Jr. Continues His Harvey Weinstein Trolling With Dare to Jimmy Kimmel
0000637	Scandal-Plagued Obama Appointed Attorney Now Faces State Ethics Charges
0000638	Trump says new book on his administration ‘full of lies’
0000639	Hurricane kills 264, Obama declares emergency
0000640	Trump Turns his Back on American Workers
0000641	Cummins: Rescinding DACA ‘discriminatory, harmful, sets our country back’
0000642	Trump travel ban can be enforced, says US Supreme Court
0000643	VIDEO- AG SESSIONS: Comey Went Rogue In Hillary Email Case; Usurped Entire Justice Department
0000644	Hollywood Actors Who Condemn Trump but Were Silent on Weinstein
